id_debate,ncat_eleccion,cat_pais,t_fecha,ncat_ronda,str_organizador,str_ausentes,n_ausentes,n_invitados,n_presentes,str_presentes,nombres_candidatos,dico_candidato_presente,debate_date,two_previous_weeks,matching_polls,electid,intencion_voto2,intencion_voto3,intencion_voto4,intencion_voto5,intencion_voto6,intencion_voto7,intencion_voto8,intencion_voto9,intencion_voto10,intencion_voto11,intencion_voto12,intencion_voto13,intencion_voto14,intencion_voto15,intencion_voto16,count_encuestas,sum_encuestas,mean_encuestas
12,2002,Brasil,2002-08-04T00:00:00Z,1,Rede Bandeirantes,sin ausencias conocidas,0,4,4,Luiz Inácio Lula da Silva;José Serra;Ciro Gomes;Anthony Garotinho,Ciro Gomes,1,2002-08-04,2002-07-21,;133;137;141;145;149;,Brasil 2002,15,14.5,16,18,19.5499992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,83.0499992370605,16.6099998474121
12,2002,Brasil,2002-08-04T00:00:00Z,1,Rede Bandeirantes,sin ausencias conocidas,0,4,4,Luiz Inácio Lula da Silva;José Serra;Ciro Gomes;Anthony Garotinho,Anthony Garotinho,1,2002-08-04,2002-07-21,;132;136;140;144;148;,Brasil 2002,5,5.69999980926514,6,4,6.84999990463257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,27.549999713897712,5.509999942779542
13,2002,Brasil,2002-09-02T00:00:00Z,1,Rede Record,sin ausencias conocidas,0,4,4,Luiz Inácio Lula da Silva;José Serra;Ciro Gomes;Anthony Garotinho,Ciro Gomes,1,2002-09-02,2002-08-19,;177;181;,Brasil 2002,17.1000003814697,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,30.1000003814697,15.05000019073485
13,2002,Brasil,2002-09-02T00:00:00Z,1,Rede Record,sin ausencias conocidas,0,4,4,Luiz Inácio Lula da Silva;José Serra;Ciro Gomes;Anthony Garotinho,Anthony Garotinho,1,2002-09-02,2002-08-19,;176;180;,Brasil 2002,5.90000009536743,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10.90000009536743,5.450000047683715
14,2002,Brasil,2002-10-03T00:00:00Z,1,Rede Globo,sin ausencias conocidas,0,4,4,Luiz Inácio Lula da Silva;José Serra;Ciro Gomes;Anthony Garotinho,Ciro Gomes,1,2002-10-03,2002-09-19,;205;209;213;217;221;225;,Brasil 2002,9,9,8,9.5,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,51.5,8.583333333333334
14,2002,Brasil,2002-10-03T00:00:00Z,1,Rede Globo,sin ausencias conocidas,0,4,4,Luiz Inácio Lula da Silva;José Serra;Ciro Gomes;Anthony Garotinho,Anthony Garotinho,1,2002-10-03,2002-09-19,;204;208;212;216;220;224;,Brasil 2002,9,10,10,11.3999996185303,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,63.3999996185303,10.566666603088382
16,2006,Brasil,2006-08-14T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,6,5,Geraldo Alckmin;José Maria Eymael;Luciano Bivar;Cristovam Buarque;Heloisa Helena,Geraldo Alckmin,1,2006-08-14,2006-07-31,;255;258;,Brasil 2006,19.7000007629395,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,43.700000762939496,21.850000381469748
16,2006,Brasil,2006-08-14T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,6,5,Geraldo Alckmin;José Maria Eymael;Luciano Bivar;Cristovam Buarque;Heloisa Helena,Heloisa Helena,1,2006-08-14,2006-07-31,;256;259;,Brasil 2006,9.30000019073486,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21.30000019073486,10.65000009536743
18,2006,Brasil,2006-09-28T00:00:00Z,1,Rede Globo,Luiz Inácio Lula da Silva,1,4,3,Geraldo Alckmin;Cristovam Buarque;Heloisa Helena,Geraldo Alckmin,1,2006-09-28,2006-09-14,;288;291;294;297;300;303;306;,Brasil 2006,29,30,33,31,27.5,32,33,NA,NA,NA,NA,NA,NA,NA,NA,7,215.5,30.785714285714285
18,2006,Brasil,2006-09-28T00:00:00Z,1,Rede Globo,Luiz Inácio Lula da Silva,1,4,3,Geraldo Alckmin;Cristovam Buarque;Heloisa Helena,Heloisa Helena,1,2006-09-28,2006-09-14,;289;292;295;298;301;304;307;,Brasil 2006,9,9,8,7,5.69999980926514,8,8,NA,NA,NA,NA,NA,NA,NA,NA,7,54.69999980926514,7.814285687037877
19,2006,Brasil,2006-10-08T00:00:00Z,2,Rede Bandeirantes,sin ausencias conocidas,0,2,2,Geraldo Alckmin;Luiz Inácio Lula da Silva,Geraldo Alckmin,1,2006-10-08,2006-09-24,;474;,Brasil 2006,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,43,43
20,2006,Brasil,2006-10-19T00:00:00Z,2,SBT,sin ausencias conocidas,0,2,2,Geraldo Alckmin;Luiz Inácio Lula da Silva,Geraldo Alckmin,1,2006-10-19,2006-10-05,;476;478;,Brasil 2006,40,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,78,39
21,2006,Brasil,2006-10-23T00:00:00Z,2,Rede Record,sin ausencias conocidas,0,2,2,Geraldo Alckmin;Luiz Inácio Lula da Silva,Geraldo Alckmin,1,2006-10-23,2006-10-09,;476;478;,Brasil 2006,40,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,78,39
22,2006,Brasil,2006-10-27T00:00:00Z,2,Rede Globo,sin ausencias conocidas,0,2,2,Geraldo Alckmin;Luiz Inácio Lula da Silva,Geraldo Alckmin,1,2006-10-27,2006-10-13,;478;480;482;,Brasil 2006,38,37,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,109.25,36.416666666666664
23,2010,Brasil,2010-08-05T00:00:00Z,1,Rede Bandeirantes,sin ausencias conocidas,0,4,4,Marina Silva;José Serra;Dilma Rousseff;Plinio Sampaio,Marina Silva,1,2010-08-05,2010-07-22,;331;334;337;4439;,Brasil 2010,7,8.5,8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,32,8
23,2010,Brasil,2010-08-05T00:00:00Z,1,Rede Bandeirantes,sin ausencias conocidas,0,4,4,Marina Silva;José Serra;Dilma Rousseff;Plinio Sampaio,Dilma Rousseff,1,2010-08-05,2010-07-22,;329;332;335;4438;,Brasil 2010,39,41.5999984741211,39,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,161.19999847412112,40.29999961853028
24,2010,Brasil,2010-08-18T00:00:00Z,1,FSP;UOL,sin ausencias conocidas,0,3,3,Marina Silva;José Serra;Dilma Rousseff,Marina Silva,1,2010-08-18,2010-08-04,;340;343;346;1756;2183;2290;2320;,Brasil 2010,8,10,8,10,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,7,61,8.714285714285714
24,2010,Brasil,2010-08-18T00:00:00Z,1,FSP;UOL,sin ausencias conocidas,0,3,3,Marina Silva;José Serra;Dilma Rousseff,Dilma Rousseff,1,2010-08-18,2010-08-04,;338;341;344;1755;2182;2289;2319;,Brasil 2010,45,41,43,41,45,47,39,NA,NA,NA,NA,NA,NA,NA,NA,7,301,43
25,2010,Brasil,2010-08-23T00:00:00Z,1,TV Canção Nova;Rede Aparecida,Dilma Rousseff,1,4,3,Marina Silva;José Serra;Plinio Sampaio,Marina Silva,1,2010-08-23,2010-08-09,;343;346;349;352;1756;2183;2290;,Brasil 2010,10,8,9,8.10000038146973,10,8,9,NA,NA,NA,NA,NA,NA,NA,NA,7,62.10000038146973,8.871428625924247
26,2010,Brasil,2010-09-08T00:00:00Z,1,TV Gazeta;O Estado de São Paulo,Dilma Rousseff,1,4,3,Marina Silva;José Serra;Plinio Sampaio,Marina Silva,1,2010-09-08,2010-08-25,;361;364;367;370;373;376;379;2123;2323;,Brasil 2010,8.5,9.5,8,8,8,8,8,8,7,NA,NA,NA,NA,NA,NA,9,73,8.11111111111111
27,2010,Brasil,2010-09-12T00:00:00Z,1,RedeTV!;FSP,sin ausencias conocidas,0,4,4,Dilma Rousseff;José Serra;Marina Silva;Plínio Sampaio,Dilma Rousseff,1,2010-09-12,2010-08-29,;359;362;365;368;371;374;377;380;383;386;389;2122;,Brasil 2010,51,50.5,52,53,53,55,56,52,53,53,51.25,51,NA,NA,NA,12,630.75,52.5625
27,2010,Brasil,2010-09-12T00:00:00Z,1,RedeTV!;FSP,sin ausencias conocidas,0,4,4,Dilma Rousseff;José Serra;Marina Silva;Plínio Sampaio,Marina Silva,1,2010-09-12,2010-08-29,;361;364;367;370;373;376;379;382;385;388;391;2123;,Brasil 2010,8.5,9.5,8,8,8,8,8,10,9,9,8.94999980926514,8,NA,NA,NA,12,102.94999980926514,8.579166650772095
28,2010,Brasil,2010-09-20T00:00:00Z,1,SBT,Dilma Rousseff,1,4,3,Marina Silva;José Serra;Plinio Sampaio,Marina Silva,1,2010-09-20,2010-09-06,;379;382;385;388;391;394;397;400;403;406;409;412;415;,Brasil 2010,8,10,9,9,8.94999980926514,9,8,9.5,10,9,9,9,9,NA,NA,13,117.44999980926514,9.034615369943472
29,2010,Brasil,2010-09-23T00:00:00Z,1,Universidade Católica de Brasília;TV Senado;Associação Brasileira das Universidades Comunitárias ABRUC;Comissão Brasileira de Justiça e Paz CBJP;Associação Nacional de Educação Católica ANEC,sin ausencias conocidas,0,4,4,Marina Silva;José Serra;Dilma Rousseff;Plinio Sampaio,Marina Silva,1,2010-09-23,2010-09-09,;388;391;394;397;400;403;406;409;412;415;418;421;424;1729;,Brasil 2010,9,8.94999980926514,9,8,9.5,10,9,9,9,9,9,9,11.6666669845581,13,NA,14,133.11666679382324,9.508333342415945
29,2010,Brasil,2010-09-23T00:00:00Z,1,Universidade Católica de Brasília;TV Senado;Associação Brasileira das Universidades Comunitárias ABRUC;Comissão Brasileira de Justiça e Paz CBJP;Associação Nacional de Educação Católica ANEC,sin ausencias conocidas,0,4,4,Marina Silva;José Serra;Dilma Rousseff;Plinio Sampaio,Dilma Rousseff,1,2010-09-23,2010-09-09,;386;389;392;395;398;401;404;407;410;413;416;419;422;1728;,Brasil 2010,53,51.25,53,54,52,51.5,51,51,51,53,53,52,50,49,NA,14,724.75,51.767857142857146
30,2010,Brasil,2010-09-26T00:00:00Z,1,Rede Record,sin ausencias conocidas,0,4,4,José Serra;Dilma Rousseff;Plinio Sampaio;Marina Silva,Dilma Rousseff,1,2010-09-26,2010-09-12,;395;398;401;404;407;410;413;416;419;422;425;428;431;1728;2094;,Brasil 2010,54,52,51.5,51,51,51,53,53,52,50,51,50,50,49,46,15,764.5,50.96666666666667
30,2010,Brasil,2010-09-26T00:00:00Z,1,Rede Record,sin ausencias conocidas,0,4,4,José Serra;Dilma Rousseff;Plinio Sampaio;Marina Silva,Marina Silva,1,2010-09-26,2010-09-12,;397;400;403;406;409;412;415;418;421;424;427;430;433;1729;2095;,Brasil 2010,8,9.5,10,9,9,9,9,9,9,11.6666669845581,10,10,12,13,14,15,152.1666669845581,10.144444465637207
31,2010,Brasil,2010-09-30T00:00:00Z,1,Rede Globo,sin ausencias conocidas,0,4,4,José Serra;Dilma Rousseff;Plinio Sampaio;Marina Silva,Dilma Rousseff,1,2010-09-30,2010-09-16,;407;410;413;416;419;422;425;428;431;434;437;440;443;1728;2094;,Brasil 2010,51,51,53,53,52,50,51,50,50,49,47.5,48,49,49,46,15,749.5,49.96666666666667
31,2010,Brasil,2010-09-30T00:00:00Z,1,Rede Globo,sin ausencias conocidas,0,4,4,José Serra;Dilma Rousseff;Plinio Sampaio;Marina Silva,Marina Silva,1,2010-09-30,2010-09-16,;409;412;415;418;421;424;427;430;433;436;439;442;445;1729;2095;,Brasil 2010,9,9,9,9,9,11.6666669845581,10,10,12,12,12.8666667938232,13,12,13,14,15,165.5333337783813,11.03555558522542
32,2010,Brasil,2010-10-10T00:00:00Z,2,Rede Bandeirantes,sin ausencias conocidas,0,2,2,José Serra;Dilma Rousseff,Dilma Rousseff,1,2010-10-10,2010-09-26,;487;,Brasil 2010,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,48,48
33,2010,Brasil,2010-10-17T00:00:00Z,2,RedeTV!;FSP,sin ausencias conocidas,0,2,2,José Serra;Dilma Rousseff,Dilma Rousseff,1,2010-10-17,2010-10-03,;487;489;491;493;495;,Brasil 2010,48,48,47.9000015258789,47,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,241.9000015258789,48.38000030517578
34,2010,Brasil,2010-10-25T00:00:00Z,2,Rede Record,sin ausencias conocidas,0,2,2,José Serra;Dilma Rousseff,Dilma Rousseff,1,2010-10-25,2010-10-11,;491;493;495;497;499;501;503;,Brasil 2010,47.9000015258789,47,51,48.9000015258789,50,49,51.9000015258789,NA,NA,NA,NA,NA,NA,NA,NA,7,345.7000045776367,49.385714939662385
35,2010,Brasil,2010-10-29T00:00:00Z,2,Rede Globo,sin ausencias conocidas,0,2,2,José Serra;Dilma Rousseff,Dilma Rousseff,1,2010-10-29,2010-10-15,;495;497;499;501;503;505;507;,Brasil 2010,51,48.9000015258789,50,49,51.9000015258789,50.5,50.7666664123535,NA,NA,NA,NA,NA,NA,NA,NA,7,352.0666694641113,50.29523849487304
36,2014,Brasil,2014-08-26T00:00:00Z,1,Rede Bandeirantes,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Dilma Rousseff,1,2014-08-26,2014-08-12,;2231;2234;2328;2462;,Brasil 2014,36,41,34,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,147.2,36.8
36,2014,Brasil,2014-08-26T00:00:00Z,1,Rede Bandeirantes,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Marina Silva,1,2014-08-26,2014-08-12,;2232;2329;2463;,Brasil 2014,21,29,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,78.2,26.066666666666666
37,2014,Brasil,2014-09-01T00:00:00Z,1,SBT;FSP;UOL;Jovem Pan,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Dilma Rousseff,1,2014-09-01,2014-08-18,;2226;2328;2462;,Brasil 2014,34,34,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,104.2,34.733333333333334
37,2014,Brasil,2014-09-01T00:00:00Z,1,SBT;FSP;UOL;Jovem Pan,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Marina Silva,1,2014-09-01,2014-08-18,;2227;2329;2463;,Brasil 2014,34,29,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,91.2,30.4
38,2014,Brasil,2014-09-16T00:00:00Z,1,Rede Aparecida;CNBB Conferência Nacional dos Bispos do Brasil,sin ausencias conocidas,0,8,8,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge;José Maria Eymael,Dilma Rousseff,1,2014-09-16,2014-09-02,;1758;1761;2131;2582;2674;,Brasil 2014,36,35,36,39,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,182,36.4
38,2014,Brasil,2014-09-16T00:00:00Z,1,Rede Aparecida;CNBB Conferência Nacional dos Bispos do Brasil,sin ausencias conocidas,0,8,8,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge;José Maria Eymael,Marina Silva,1,2014-09-16,2014-09-02,;1759;1762;2132;2583;2675;,Brasil 2014,33,34,30,31,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,155,31
39,2014,Brasil,2014-09-28T00:00:00Z,1,Rede Record,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Dilma Rousseff,1,2014-09-28,2014-09-14,;1876;2128;2131;2671;,Brasil 2014,37,38,36,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,151,37.75
39,2014,Brasil,2014-09-28T00:00:00Z,1,Rede Record,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Marina Silva,1,2014-09-28,2014-09-14,;1877;2129;2132;2672;,Brasil 2014,30,29,30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,111,27.75
40,2014,Brasil,2014-10-02T00:00:00Z,1,Rede Globo,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Dilma Rousseff,1,2014-10-02,2014-09-18,;1670;1673;1824;2125;2128;2671;,Brasil 2014,45.8823529411765,45.4545454545455,40,39,38,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,248.33689839572202,41.38948306595367
40,2014,Brasil,2014-10-02T00:00:00Z,1,Rede Globo,sin ausencias conocidas,0,7,7,Dilma Rousseff;Aécio Neves;Marina Silva;Luciana Genro;Pastor Everaldo;Levy Fidelix;Eduardo Jorge,Marina Silva,1,2014-10-02,2014-09-18,;1672;1675;1825;2126;2129;2672;,Brasil 2014,29.4117647058824,28.4090909090909,25,25,29,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,158.8208556149733,26.47014260249555
41,2014,Brasil,2014-10-14T00:00:00Z,2,Rede Bandeirantes,sin ausencias conocidas,0,2,2,Dilma Rousseff;Aécio Neves,Dilma Rousseff,1,2014-10-14,2014-09-30,;2139;2223;2680;,Brasil 2014,44,44,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,133,44.333333333333336
42,2014,Brasil,2014-10-16T00:00:00Z,2,SBT;FSP;UOL;Jovem Pan,sin ausencias conocidas,0,2,2,Dilma Rousseff;Aécio Neves,Dilma Rousseff,1,2014-10-16,2014-10-02,;1679;1784;2137;2139;2223;2680;,Brasil 2014,48.8636363636364,43,43,44,44,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,267.8636363636364,44.6439393939394
43,2014,Brasil,2014-10-19T00:00:00Z,2,Rede Record,sin ausencias conocidas,0,2,2,Dilma Rousseff;Aécio Neves,Dilma Rousseff,1,2014-10-19,2014-10-05,;1679;1681;1784;2137;2139;2223;2680;,Brasil 2014,48.8636363636364,50.5555555555556,43,43,44,44,45,NA,NA,NA,NA,NA,NA,NA,NA,7,318.41919191919203,45.488455988456
44,2014,Brasil,2014-10-24T00:00:00Z,2,Rede Globo,sin ausencias conocidas,0,2,2,Dilma Rousseff;Aécio Neves,Dilma Rousseff,1,2014-10-24,2014-10-10,;1679;1681;1683;1685;1773;1784;1932;1938;2135;2137;2588;2678;2680;,Brasil 2014,48.8636363636364,50.5555555555556,51.685393258427,54.4444444444444,48,43,46,47,49,43,45.5,46,45,NA,NA,13,618.0490296220634,47.54223304785103
45,2018,Brasil,2018-08-09T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Jair Bolsonaro,Geraldo Alckmin,1,2018-08-09,2018-07-26,;2188;2452;4059;4066;4072;4079;4086;4092;,Brasil 2018,9,7.8,10,9,10,10,9,10,NA,NA,NA,NA,NA,NA,NA,8,74.8,9.35
45,2018,Brasil,2018-08-09T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Jair Bolsonaro,Marina Silva,1,2018-08-09,2018-07-26,;2186;2449;4056;4063;4069;4076;4083;4089;,Brasil 2018,6,14.4,12,10,12,11,9,11,NA,NA,NA,NA,NA,NA,NA,8,85.4,10.675
45,2018,Brasil,2018-08-09T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Jair Bolsonaro,Henrique Meirelles,1,2018-08-09,2018-07-26,;2450;4057;4064;4070;4077;4084;4090;,Brasil 2018,1.1,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,7,15.1,2.157142857142857
45,2018,Brasil,2018-08-09T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Jair Bolsonaro,Ciro Gomes,1,2018-08-09,2018-07-26,;2185;2448;4055;4062;4068;4075;4082;4088;,Brasil 2018,13,10.7,8,7,9,10,8,10,NA,NA,NA,NA,NA,NA,NA,8,75.7,9.4625
45,2018,Brasil,2018-08-09T00:00:00Z,1,Rede Bandeirantes,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo;Jair Bolsonaro,Jair Bolsonaro,1,2018-08-09,2018-07-26,;2189;2454;4060;4067;4073;4080;4087;4093;,Brasil 2018,20,23.6,23,21,23,22,20,22,NA,NA,NA,NA,NA,NA,NA,8,174.6,21.825
46,2018,Brasil,2018-08-17T00:00:00Z,1,RedeTV!;Istoé,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo; Jair Bolsonaro,Geraldo Alckmin,1,2018-08-17,2018-08-03,;2627;4043;4051;4059;4066;4072;,Brasil 2018,8.5,9,9,10,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,55.5,9.25
46,2018,Brasil,2018-08-17T00:00:00Z,1,RedeTV!;Istoé,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo; Jair Bolsonaro,Marina Silva,1,2018-08-17,2018-08-03,;2624;4040;4048;4056;4063;4069;,Brasil 2018,13.2,11,9,12,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,67.2,11.2
46,2018,Brasil,2018-08-17T00:00:00Z,1,RedeTV!;Istoé,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo; Jair Bolsonaro,Henrique Meirelles,1,2018-08-17,2018-08-03,;2625;4041;4049;4057;4064;4070;,Brasil 2018,0.9,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11.9,1.9833333333333334
46,2018,Brasil,2018-08-17T00:00:00Z,1,RedeTV!;Istoé,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo; Jair Bolsonaro,Ciro Gomes,1,2018-08-17,2018-08-03,;2623;4039;4047;4055;4062;4068;,Brasil 2018,10.2,8,7,8,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,49.2,8.2
46,2018,Brasil,2018-08-17T00:00:00Z,1,RedeTV!;Istoé,Luiz Inácio Lula da Silva,1,9,8,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes;Cabo Daciolo; Jair Bolsonaro,Jair Bolsonaro,1,2018-08-17,2018-08-03,;2629;4045;4053;4060;4067;4073;,Brasil 2018,23.9,23,21,23,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,134.9,22.483333333333334
47,2018,Brasil,2018-09-09T00:00:00Z,1,TV Gazeta;O Estado de S.Paulo;UOL;Jovem Pan,Jair Bolsonaro,1,7,6,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes,Geraldo Alckmin,1,2018-09-09,2018-08-26,;2603;2611;2799;2807;4011;4019;,Brasil 2018,8,9,9,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,51,8.5
47,2018,Brasil,2018-09-09T00:00:00Z,1,TV Gazeta;O Estado de S.Paulo;UOL;Jovem Pan,Jair Bolsonaro,1,7,6,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes,Marina Silva,1,2018-09-09,2018-08-26,;2600;2608;2796;2804;4008;4016;,Brasil 2018,8,12,11,11,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,65,10.833333333333334
47,2018,Brasil,2018-09-09T00:00:00Z,1,TV Gazeta;O Estado de S.Paulo;UOL;Jovem Pan,Jair Bolsonaro,1,7,6,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes,Henrique Meirelles,1,2018-09-09,2018-08-26,;2601;2609;2797;2805;4009;4017;,Brasil 2018,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,1.3333333333333333
47,2018,Brasil,2018-09-09T00:00:00Z,1,TV Gazeta;O Estado de S.Paulo;UOL;Jovem Pan,Jair Bolsonaro,1,7,6,Alvaro Dias;Geraldo Alckmin;Marina Silva;Henrique Meirelles;Guilherme Boulos;Ciro Gomes,Ciro Gomes,1,2018-09-09,2018-08-26,;2599;2607;2795;2803;4007;4015;,Brasil 2018,10,12,11,12,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,65,10.833333333333334
48,2018,Brasil,2018-09-20T00:00:00Z,1,Rede Aparecida;CNBB Conferência Nacional dos Bispos do Brasil,Cabo Daciolo;Jair Bolsonaro,2,9,7,Alvaro Dias;Geraldo Alckmin; Marina Silva;Henrique Meirelles; Guilherme Boulos;Ciro Gomes;Fernando Haddad,Geraldo Alckmin,1,2018-09-20,2018-09-06,;1799;2083;2240;2253;2345;2567;2595;2743;2751;2759;2767;2775;2783;2791;,Brasil 2018,9,9,9,10,7,8.7,9,7,7,6,9,9,4,8,NA,14,111.7,7.978571428571429
48,2018,Brasil,2018-09-20T00:00:00Z,1,Rede Aparecida;CNBB Conferência Nacional dos Bispos do Brasil,Cabo Daciolo;Jair Bolsonaro,2,9,7,Alvaro Dias;Geraldo Alckmin; Marina Silva;Henrique Meirelles; Guilherme Boulos;Ciro Gomes;Fernando Haddad,Marina Silva,1,2018-09-20,2018-09-06,;1796;2080;2237;2250;2342;2564;2592;2740;2748;2756;2764;2772;2780;2788;,Brasil 2018,7,11,8,11,6,10.6,9,6,4,5,8,6,5,8,NA,14,104.6,7.4714285714285715
