"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","nec","source_nec","volatility","newparties","withinsv","source_volatility","alineamiento","source_alineamiento","marginvic","source_marginvic","ntc","source_ntc","all_ntc_caro","dico_reeleccion","dico_oficialista","voteshareincumbent","source_voteshareincumbent","exapprovalsmoothed","exapprovalnotsmoothed","source_exapproval","proptv","source_proptv","prohibicionpropaganda","accesogratuito","source_accesomedios","regulacionordinal","regulaciondico","regulacionobligatoriodico","regulaciongarantiasdico","regulacionposibilidaddico","source_regulacion","propindivinternet2","propindivinternet","source_propindivinternet2","source_propindivinternet","satisfaccion","source_satisfaccion","prop_elec_usa_ciclo","n_debates_usa_ciclo","dico_debates_usa_ciclo","source_debates_usa_ciclo","avgpropdebatesregionxciclo","lagpropdebatesregion","lagndebatesregion","source_region","X","dico_debates_pastelection","dico_2_eleccondebatesseguidos","dico_3_eleccondebatesseguidos","dico_4_eleccondebatesseguidos","dico_5_eleccondebatesseguidos","dico_6_eleccondebatesseguidos","dico_7_eleccondebatesseguidos","cumsum_pastciclos","source_lagged"
"212","Peru",2021,1,1,"Peru",9.33559155069217,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,10.8,"LAPOP",-5.51,"Caluclo propio con base en datos desagregados por candidato",18,"Calculo propio con base en datos de candidatos",18,0,1,2.26,"ONPE Peruhttps://resultadoshistorico.onpe.gob.pe/EG2021/EleccionesPresidenciales/RePres/T - ",25.414,25.414,"Carlin et al (2023)",92.6,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",1,1,"Segun se desprende de: ""solo se autoriza la difusión de propaganda electoral en medios de comunicación radiales y televisivos mediante financiamiento público indirecto"". Disponible en: https://cdn.www.gob.pe/uploads/document/file/4291569/%5B%20Ver%20Resoluci%C3%B3n%20N%C2%B0%200306-2020-JNE%20%5D%2029-09-2020.pdf?v=1679345429 (""Artículo 37.- Financiamiento público indirecto Desde los sesenta (60) días hasta los dos (2) días previos a la realización de las Elecciones Generales o Elecciones Regionales y Municipales, las organizaciones políticas con candidatos inscritos, tienen acceso gratuito, de acuerdo a lo establecido en esta ley, a los medios de radiodifusión y televisión...""). Disponible en: https://www.onpe.gob.pe/modMarco-Legal/compendio-electoral-peruano.pdf",0,0,0,0,0,"Franco H. (2022)",71.1078,71.1078,"UIT, con base en: Instituto Nacional de Estadistica e Informatica","UIT, con base en: Instituto Nacional de Estadistica e Informatica",0.104780831687514,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,5,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.693333333333333,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",212,1,1,1,1,0,0,0,5,"Calculo con base en data recabada para Franco H. (2022)"
"213","Peru",2021,2,1,"Peru",1.99998648009139,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,10.8,"LAPOP",-0.260000000000005,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",25.414,25.414,"Carlin et al (2023)",92.6,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",1,1,"Segun se desprende de: ""solo se autoriza la difusión de propaganda electoral en medios de comunicación radiales y televisivos mediante financiamiento público indirecto"". Disponible en: https://cdn.www.gob.pe/uploads/document/file/4291569/%5B%20Ver%20Resoluci%C3%B3n%20N%C2%B0%200306-2020-JNE%20%5D%2029-09-2020.pdf?v=1679345429 (""Artículo 37.- Financiamiento público indirecto Desde los sesenta (60) días hasta los dos (2) días previos a la realización de las Elecciones Generales o Elecciones Regionales y Municipales, las organizaciones políticas con candidatos inscritos, tienen acceso gratuito, de acuerdo a lo establecido en esta ley, a los medios de radiodifusión y televisión...""). Disponible en: https://www.onpe.gob.pe/modMarco-Legal/compendio-electoral-peruano.pdf",0,0,0,0,0,"Franco H. (2022)",71.1078,71.1078,"UIT, con base en: Instituto Nacional de Estadistica e Informatica","UIT, con base en: Instituto Nacional de Estadistica e Informatica",0.104780831687514,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,5,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.693333333333333,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",213,1,1,1,1,0,0,0,5,"Calculo con base en data recabada para Franco H. (2022)"
"214","Republica Dominicana",1978,1,0,"Dominican Republic",2.17648678641813,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-9.37,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",8,1,1,42.99,"Nohlen (2005a), Volumen I, p. 262 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",214,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"215","Republica Dominicana",1982,1,0,"Dominican Republic",2.64923196513484,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-8.08000000000001,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,0,1,46.7,"Nohlen (2005a), Volumen I, p. 262 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.208333333333333,0,0,"Calculo con base en data recabada para Franco H. (2022)",215,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"216","Republica Dominicana",1986,1,0,"Dominican Republic",2.79051936672065,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-2.33,"Caluclo propio con base en datos desagregados por candidato",7,"Calculo propio con base en datos de candidatos",7,0,1,39.2,"Nohlen (2005a), Volumen I, p. 263 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.258333333333333,0,0,"Calculo con base en data recabada para Franco H. (2022)",216,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"217","Republica Dominicana",1990,1,0,"Dominican Republic",3.37928987332259,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-1.26,"Caluclo propio con base en datos desagregados por candidato",9,"Calculo propio con base en datos de candidatos",9,1,1,35.05,"Nohlen (2005a), Volumen I, p. 263 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.407407407407407,0.555555555555556,5,"Calculo con base en data recabada para Franco H. (2022)",217,0,0,0,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"218","Republica Dominicana",1994,1,0,"Dominican Republic",2.866182046,"Lujan (2020)",NA,NA,NA,NA,NA,NA,-0.699999999999996,"Caluclo propio con base en datos desagregados por candidato",13,"Lujan (2020)",NA,1,1,42.3,"Nohlen (2005a), Volumen I, p. 263 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.432142857142857,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",218,0,0,0,0,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"219","Republica Dominicana",1996,1,0,"Dominican Republic",2.912724209,"Lujan (2020)",NA,NA,NA,NA,NA,NA,-7,"Caluclo propio con base en datos desagregados por candidato",12,"Lujan (2020)",NA,0,1,15,"Nohlen (2005a), Volumen I, p. 263 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,1.23489666666667,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.425,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",219,0,0,0,0,0,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"220","Republica Dominicana",1996,2,0,"Dominican Republic",1.99864891333459,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-2.59999999999999,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0.617448333333333,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.425,0.25,1,"Calculo con base en data recabada para Franco H. (2022)",220,0,0,0,0,0,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"221","Republica Dominicana",2000,1,0,"Dominican Republic",3.143856842,"Lujan (2020)",NA,NA,NA,NA,NA,NA,-25,"Caluclo propio con base en datos desagregados por candidato",11,"Lujan (2020)",NA,0,1,24.9,"Nohlen (2005a), Volumen I, p. 264 - ",51.993259,52.01675,"Carlin et al (2023)",NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",3.70469,3.70469,"UIT, con base en: Instituto Dominicano de las Telecomunicaciones (INDOTEL).","UIT, con base en: Instituto Dominicano de las Telecomunicaciones (INDOTEL).",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.3125,0.25,2,"Calculo con base en data recabada para Franco H. (2022)",221,0,0,0,0,0,0,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"222","Republica Dominicana",2004,1,0,"Dominican Republic",2.917169518,"Lujan (2020)",NA,NA,NA,NA,NA,NA,-23.4,"Caluclo propio con base en datos desagregados por candidato",20,"Lujan (2020)",NA,1,1,33.7,"Nohlen (2005a), Volumen I, p. 264 - ",35.487221,35.98732,"Carlin et al (2023)",74.8,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",8.86555,8.86555,"UIT, con base en: Instituto Dominicano de las Telecomunicaciones (INDOTEL).","UIT, con base en: Instituto Dominicano de las Telecomunicaciones (INDOTEL).",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.479166666666667,0.75,3,"Calculo con base en data recabada para Franco H. (2022)",222,0,0,0,0,0,0,0,0,"Calculo con base en data recabada para Franco H. (2022)"
"223","Republica Dominicana",2008,1,0,"Dominican Republic",2.194038096,"Lujan (2020)",NA,NA,NA,NA,70.3,"LAPOP",-13.35,"Caluclo propio con base en datos desagregados por candidato",7,"Lujan (2020)",NA,1,1,53.83,"Political Database of the Americashttps://pdba.georgetown.edu/Elecdata/DomRep/DR08.html - ",56.32056,56.44606,"Carlin et al (2023)",88.1,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",20.82,20.82,"UIT, con base en: Instituto Dominicano de las Telecomunicaciones (INDOTEL)","UIT, con base en: Instituto Dominicano de las Telecomunicaciones (INDOTEL)",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.5,0.333333333333333,1,"Calculo con base en data recabada para Franco H. (2022)",223,0,0,0,0,0,0,0,0,"Calculo con base en data recabada para Franco H. (2022)"
"224","Republica Dominicana",2012,1,0,"Dominican Republic",2.070942496,"Lujan (2020)",NA,NA,NA,NA,63.4,"LAPOP",-4.26,"Caluclo propio con base en datos desagregados por candidato",6,"Lujan (2020)",NA,0,1,51.21,"Political Database of the Americashttps://pdba.georgetown.edu/Elecdata/DomRep/DR12.html - ",49.153351,49.236591,"Carlin et al (2023)",93.8,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",42.32,42.32,"UIT, con base en: Oficina Nacional de Estadistica","UIT, con base en: Oficina Nacional de Estadistica",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.635416666666667,0.666666666666667,4,"Calculo con base en data recabada para Franco H. (2022)",224,0,0,0,0,0,0,0,0,"Calculo con base en data recabada para Franco H. (2022)"
"225","Republica Dominicana",2016,1,1,"Dominican Republic",1.98441744141796,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,42.4,"LAPOP",-26.76,"Caluclo propio con base en datos desagregados por candidato",8,"Calculo propio con base en datos de candidatos",8,1,1,61.74,"JCE R.Dominicanahttps://jce.gob.do/DesktopModules/Bring2mind/DMX/Download.aspx?EntryId=5397&Command=Core_Download&language=es-ES&PortalId=1&TabId=190 - ",71.687439,70.959312,"Carlin et al (2023)",93.3,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",63.8709,63.8709,"UIT, con base en: Oficina Nacional de Estadistica","UIT, con base en: Oficina Nacional de Estadistica",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.729166666666667,1,4,"Calculo con base en data recabada para Franco H. (2022)",225,0,0,0,0,0,0,0,0,"Calculo con base en data recabada para Franco H. (2022)"
"226","Republica Dominicana",2020,1,0,"Dominican Republic",2.35751953487837,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,36.2,"Proyectado. Ultimo valor disponible LAPOP",-15.06,"Caluclo propio con base en datos desagregados por candidato",6,"Calculo propio con base en datos de candidatos",6,0,1,37.46,"JCE R.Dominicanahttps://jce.gob.do/DesktopModules/Bring2mind/DMX/Download.aspx?EntryId=21247&Command=Core_Download&language=es-ES&PortalId=1&TabId=190 - ",76.104599,76.836548,"Carlin et al (2023)",90.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",6,1,0,1,0,"Franco H. (2022)",81.6173,81.6173,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.741666666666667,0.75,6,"Calculo con base en data recabada para Franco H. (2022)",226,1,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"227","Uruguay",1984,1,1,"Uruguay",4.16076981564544,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-1.9,"Caluclo propio con base en datos desagregados por candidato",10,"Calculo propio con base en datos de candidatos",10,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.35,0.5,1,"Calculo con base en data recabada para Franco H. (2022)",227,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"228","Uruguay",1989,1,1,"Uruguay",6.14896293128442,"Calculo propio con base en datos de candidatos",10.9499998092651,0.5,10.4499998092651,"Mainwaring & Su (2021)",NA,NA,-1.4,"Caluclo propio con base en datos desagregados por candidato",12,"Calculo propio con base en datos de candidatos",12,0,0,0,"Imputado ya que no hay un claro oficialista",41.8335,41.611221,"Carlin et al (2023)",NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,4,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.25,0,0,"Calculo con base en data recabada para Franco H. (2022)",228,1,NA,NA,NA,NA,NA,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"229","Uruguay",1994,1,1,"Uruguay",4.9810498449175,"Calculo propio con base en datos de candidatos",16.8999996185303,5.19999980926514,11.6999998092651,"Mainwaring & Su (2021)",NA,NA,-5.9,"Caluclo propio con base en datos desagregados por candidato",20,"Calculo propio con base en datos de candidatos",20,0,0,0,"Imputado ya que no hay un claro oficialista",40.661819,41.936211,"Carlin et al (2023)",83.7458745874587,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",0.566006600660066,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.456825396825397,0.8,4,"Calculo con base en data recabada para Franco H. (2022)",229,1,1,NA,NA,NA,NA,NA,2,"Calculo con base en data recabada para Franco H. (2022)"
"230","Uruguay",1999,1,0,"Uruguay",3.123038975,"Lujan (2020)",10.9499998092651,0,10.9499998092651,"Mainwaring & Su (2021)",67.5,"Mainwaring & Su (2021)",-7.33,"Caluclo propio con base en datos desagregados por candidato",5,"Lujan (2020)",NA,0,1,32.78,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231074 - ",45.649101,45.75386,"Carlin et al (2023)",92.9166666666667,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,8.78258333333333,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.676666666666667,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.37,0.5,4,"Calculo con base en data recabada para Franco H. (2022)",230,1,1,1,NA,NA,NA,NA,3,"Calculo con base en data recabada para Franco H. (2022)"
